time,distance (cm)
0.0,1012
0.01,1012
0.02,1012
0.03,1012
0.04,1012
0.05,1012
0.06,1012
0.07,1012
0.08,1012
0.09,1012
0.1,1012
0.11,1012
0.12,1012
0.13,1012
0.14,1012
0.15,1012
0.16,1012
0.17,1012
0.18,1012
0.19,1012
0.2,1012
0.21,1012
0.22,1012
0.23,1012
0.24,1012
0.25,1012
0.26,1012
0.27,1012
0.28,1012
0.29,1012
0.3,1012
0.31,1012
0.32,1012
0.33,1012
0.34,1012
0.35000000000000003,1012
0.36,1012
0.37,1012
0.38,1012
0.39,1012
0.4,1012
0.41000000000000003,1012
0.42,1012
0.43,1012
0.44,1012
0.45,1012
0.46,1012
0.47000000000000003,1012
0.48,1012
0.49,1012
0.5,1012
0.51,1012
0.52,1012
0.53,1012
0.54,1012
0.55,1012
0.56,1012
0.5700000000000001,1012
0.58,1012
0.59,1012
0.6,1012
0.61,1012
0.62,1012
0.63,1012
0.64,1012
0.65,1012
0.66,1012
0.67,1012
0.68,1012
0.6900000000000001,1012
0.7000000000000001,1012
0.71,1012
0.72,1012
0.73,1012
0.74,1012
0.75,1012
0.76,1012
0.77,1012
0.78,1012
0.79,1012
0.8,1012
0.81,1012
0.8200000000000001,1012
0.8300000000000001,1012
0.84,1012
0.85,1012
0.86,1012
0.87,1012
0.88,1012
0.89,1012
0.9,1012
0.91,1012
0.92,1012
0.93,1012
0.9400000000000001,1012
0.9500000000000001,1012
0.96,1012
0.97,1012
0.98,1012
0.99,1012
1.0,1012
1.01,1012
1.02,1012
1.03,1012
1.04,1012
1.05,1012
1.06,1012
1.07,1012
1.08,1012
1.09,1012
1.1,1012
1.11,1012
1.12,1012
1.1300000000000001,1012
1.1400000000000001,1012
1.1500000000000001,1012
1.16,1012
1.17,1012
1.18,1012
1.19,1012
1.2,1012
1.21,1012
1.22,1012
1.23,1012
1.24,1012
1.25,1012
1.26,1012
1.27,1012
1.28,1012
1.29,1012
1.3,1012
1.31,1012
1.32,1012
1.33,1012
1.34,1012
1.35,1012
1.36,1012
1.37,1012
1.3800000000000001,1012
1.3900000000000001,1012
1.4000000000000001,1012
1.41,1012
1.42,1012
1.43,1012
