time,distance (cm)
0.0,3
0.01,3
0.02,3
0.03,3
0.04,3
0.05,3
0.06,3
0.07,3
0.08,3
0.09,3
0.1,3
0.11,3
0.12,3
0.13,3
0.14,3
0.15,3
0.16,3
0.17,3
0.18,3
0.19,3
0.2,3
0.21,3
0.22,3
0.23,3
0.24,3
0.25,3
0.26,3
0.27,3
0.28,3
0.29,3
0.3,3
0.31,3
0.32,3
0.33,3
0.34,3
0.35000000000000003,3
0.36,3
0.37,3
0.38,3
0.39,3
0.4,3
0.41000000000000003,3
0.42,3
0.43,3
0.44,3
0.45,3
0.46,3
0.47000000000000003,3
0.48,3
0.49,3
0.5,3
0.51,3
0.52,3
0.53,3
0.54,3
0.55,3
0.56,3
0.5700000000000001,3
0.58,3
0.59,3
0.6,3
0.61,3
0.62,3
0.63,3
0.64,3
0.65,3
0.66,3
0.67,3
0.68,3
0.6900000000000001,3
0.7000000000000001,3
0.71,3
0.72,3
0.73,3
0.74,3
0.75,3
0.76,3
0.77,3
0.78,3
0.79,3
0.8,3
0.81,3
0.8200000000000001,3
0.8300000000000001,3
0.84,3
0.85,3
0.86,3
0.87,3
0.88,3
0.89,3
0.9,3
0.91,3
0.92,3
0.93,3
0.9400000000000001,3
0.9500000000000001,3
0.96,3
0.97,3
0.98,3
0.99,3
1.0,3
1.01,3
1.02,3
1.03,3
1.04,3
1.05,3
1.06,3
1.07,3
1.08,3
1.09,3
1.1,3
1.11,3
1.12,3
1.1300000000000001,3
1.1400000000000001,3
1.1500000000000001,3
1.16,3
1.17,3
1.18,3
1.19,3
1.2,3
1.21,3
1.22,3
1.23,3
1.24,3
1.25,3
1.26,3
1.27,3
1.28,3
1.29,3
1.3,3
1.31,3
1.32,3
1.33,3
1.34,3
1.35,3
1.36,3
1.37,3
1.3800000000000001,3
1.3900000000000001,3
1.4000000000000001,3
1.41,3
1.42,3
1.43,3
1.44,3
1.45,3
1.46,3
1.47,3
1.48,3
1.49,3
1.5,3
1.51,3
1.52,3
1.53,3
1.54,3
1.55,3
1.56,3
1.57,3
1.58,3
1.59,3
1.6,3
1.61,3
1.62,3
1.6300000000000001,3
1.6400000000000001,3
1.6500000000000001,3
1.6600000000000001,3
1.67,3
1.68,3
1.69,3
1.7,3
1.71,3
1.72,3
1.73,3
1.74,3
1.75,3
1.76,3
1.77,3
1.78,3
1.79,3
1.8,3
1.81,3
1.82,3
1.83,3
1.84,3
1.85,3
1.86,3
1.87,3
1.8800000000000001,3
1.8900000000000001,3
1.9000000000000001,3
1.9100000000000001,3
1.92,3
1.93,3
1.94,3
1.95,3
1.96,3
